买家会员名,宝贝ID,类别,购买次数
90,531877266868,0,1.6956521739130435
91,549882564050,7,2.888888888888889
91,538585695146,7,2.8333333333333335
91,544016559367,7,2.6363636363636362
91,39539028043,7,2.323529411764706
91,545957998521,7,2.085714285714286
91,548547222435,7,1.9333333333333333
91,544115759872,7,1.88
91,544115359956,7,1.875
91,529338111966,7,1.875
91,546243180299,7,1.8333333333333333
92,549882564050,7,2.888888888888889
92,538585695146,7,2.8333333333333335
92,544016559367,7,2.6363636363636362
92,39539028043,7,2.323529411764706
92,545957998521,7,2.085714285714286
92,548547222435,7,1.9333333333333333
92,544115759872,7,1.88
92,529338111966,7,1.875
92,544115359956,7,1.875
92,546243180299,7,1.8333333333333333
94,549882564050,7,2.888888888888889
94,538585695146,7,2.8333333333333335
94,544016559367,7,2.6363636363636362
94,39539028043,7,2.323529411764706
94,545957998521,7,2.085714285714286
94,548547222435,7,1.9333333333333333
94,544115759872,7,1.88
94,544115359956,7,1.875
94,529338111966,7,1.875
94,546243180299,7,1.8333333333333333
95,549882564050,7,2.888888888888889
95,538585695146,7,2.8333333333333335
95,544016559367,7,2.6363636363636362
95,39539028043,7,2.323529411764706
95,545957998521,7,2.085714285714286
95,548547222435,7,1.9333333333333333
95,544115759872,7,1.88
95,529338111966,7,1.875
95,544115359956,7,1.875
95,546243180299,7,1.8333333333333333
96,549882564050,7,2.888888888888889
96,538585695146,7,2.8333333333333335
96,544016559367,7,2.6363636363636362
96,39539028043,7,2.323529411764706
96,545957998521,7,2.085714285714286
96,548547222435,7,1.9333333333333333
96,544115759872,7,1.88
96,529338111966,7,1.875
96,544115359956,7,1.875
96,546243180299,7,1.8333333333333333
97,549882564050,7,2.888888888888889
97,538585695146,7,2.8333333333333335
97,544016559367,7,2.6363636363636362
97,39539028043,7,2.323529411764706
97,545957998521,7,2.085714285714286
97,548547222435,7,1.9333333333333333
97,544115759872,7,1.88
97,544115359956,7,1.875
97,529338111966,7,1.875
97,546243180299,7,1.8333333333333333
98,549882564050,7,2.888888888888889
98,538585695146,7,2.8333333333333335
98,544016559367,7,2.6363636363636362
98,39539028043,7,2.323529411764706
98,545957998521,7,2.085714285714286
98,548547222435,7,1.9333333333333333
98,544115759872,7,1.88
98,529338111966,7,1.875
98,544115359956,7,1.875
98,546243180299,7,1.8333333333333333
99,549882564050,7,2.888888888888889
99,538585695146,7,2.8333333333333335
99,544016559367,7,2.6363636363636362
99,39539028043,7,2.323529411764706
99,545957998521,7,2.085714285714286
99,548547222435,7,1.9333333333333333
99,544115759872,7,1.88
99,544115359956,7,1.875
99,529338111966,7,1.875
99,546243180299,7,1.8333333333333333
100,544115359956,3,3.3636363636363638
100,537396783238,3,3.1511627906976742
100,39539028043,3,3.12
100,544115759872,3,2.5510204081632653
100,35753244214,3,2.3333333333333335
100,549378588703,3,2.1923076923076925
100,549882564050,3,2.12
100,549736062191,3,2.1176470588235294
100,544016559367,3,2.111111111111111
100,537180206236,3,2.1
101,549882564050,7,2.888888888888889
101,538585695146,7,2.8333333333333335
101,544016559367,7,2.6363636363636362
101,39539028043,7,2.323529411764706
101,545957998521,7,2.085714285714286
101,548547222435,7,1.9333333333333333
101,544115759872,7,1.88
101,544115359956,7,1.875
101,529338111966,7,1.875
101,546243180299,7,1.8333333333333333
102,549882564050,7,2.888888888888889
102,538585695146,7,2.8333333333333335
102,544016559367,7,2.6363636363636362
102,39539028043,7,2.323529411764706
102,545957998521,7,2.085714285714286
102,548547222435,7,1.9333333333333333
102,544115759872,7,1.88
102,544115359956,7,1.875
102,529338111966,7,1.875
102,546243180299,7,1.8333333333333333
103,545957998521,1,7.0
103,544115359956,1,4.0
103,546275765548,1,2.8333333333333335
103,528705813655,1,1.5
103,521019257989,1,1.3333333333333333
103,548547222435,1,1.3333333333333333
103,40400203213,1,1.2727272727272727
103,541592740476,1,1.1428571428571428
103,545602185334,1,1.0
103,530910185416,1,1.0
104,549736062191,2,4.0
104,544115359956,2,2.4444444444444446
104,544115759872,2,2.0294117647058822
104,540520509637,2,2.0
104,540522690300,2,2.0
104,537396783238,2,1.962962962962963
104,546243180299,2,1.8181818181818181
104,528705813655,2,1.6666666666666667
104,549882564050,2,1.625
104,549378588703,2,1.5625
105,549882564050,7,2.888888888888889
105,538585695146,7,2.8333333333333335
105,544016559367,7,2.6363636363636362
105,39539028043,7,2.323529411764706
105,545957998521,7,2.085714285714286
105,548547222435,7,1.9333333333333333
105,544115759872,7,1.88
105,529338111966,7,1.875
105,544115359956,7,1.875
105,546243180299,7,1.8333333333333333
106,549736062191,2,4.0
106,544115359956,2,2.4444444444444446
106,544115759872,2,2.0294117647058822
106,540522690300,2,2.0
106,540520509637,2,2.0
106,537396783238,2,1.962962962962963
106,546243180299,2,1.8181818181818181
106,39539028043,2,1.7894736842105263
106,528705813655,2,1.6666666666666667
106,549882564050,2,1.625
107,39539028043,0,3.4375
107,549378588703,0,2.75
107,544016559367,0,2.6666666666666665
107,545959606207,0,2.0
107,540520509637,0,2.0
107,544768785584,0,1.8571428571428572
107,549736062191,0,1.8333333333333333
107,549882564050,0,1.8333333333333333
107,550715341924,0,1.8
107,36286235128,0,1.7741935483870968
108,549882564050,7,2.888888888888889
108,538585695146,7,2.8333333333333335
108,544016559367,7,2.6363636363636362
108,39539028043,7,2.323529411764706
108,545957998521,7,2.085714285714286
108,548547222435,7,1.9333333333333333
108,544115759872,7,1.88
108,544115359956,7,1.875
108,529338111966,7,1.875
108,546243180299,7,1.8333333333333333
109,549882564050,7,2.888888888888889
109,538585695146,7,2.8333333333333335
109,544016559367,7,2.6363636363636362
109,39539028043,7,2.323529411764706
109,545957998521,7,2.085714285714286
109,548547222435,7,1.9333333333333333
109,544115759872,7,1.88
109,529338111966,7,1.875
109,544115359956,7,1.875
109,546243180299,7,1.8333333333333333
110,549882564050,7,2.888888888888889
110,538585695146,7,2.8333333333333335
110,544016559367,7,2.6363636363636362
110,39539028043,7,2.323529411764706
110,545957998521,7,2.085714285714286
110,548547222435,7,1.9333333333333333
110,544115759872,7,1.88
110,529338111966,7,1.875
110,544115359956,7,1.875
110,546243180299,7,1.8333333333333333
111,549882564050,7,2.888888888888889
111,538585695146,7,2.8333333333333335
111,544016559367,7,2.6363636363636362
111,39539028043,7,2.323529411764706
111,545957998521,7,2.085714285714286
111,548547222435,7,1.9333333333333333
111,544115759872,7,1.88
111,544115359956,7,1.875
111,529338111966,7,1.875
111,546243180299,7,1.8333333333333333
112,549882564050,7,2.888888888888889
112,538585695146,7,2.8333333333333335
112,544016559367,7,2.6363636363636362
112,39539028043,7,2.323529411764706
112,545957998521,7,2.085714285714286
112,548547222435,7,1.9333333333333333
112,544115759872,7,1.88
112,544115359956,7,1.875
112,529338111966,7,1.875
112,546243180299,7,1.8333333333333333
113,549736062191,2,4.0
113,544115359956,2,2.4444444444444446
113,544115759872,2,2.0294117647058822
113,540520509637,2,2.0
113,540522690300,2,2.0
113,537396783238,2,1.962962962962963
113,546243180299,2,1.8181818181818181
113,39539028043,2,1.7894736842105263
113,528705813655,2,1.6666666666666667
113,549882564050,2,1.625
114,549882564050,7,2.888888888888889
114,538585695146,7,2.8333333333333335
114,544016559367,7,2.6363636363636362
114,39539028043,7,2.323529411764706
114,545957998521,7,2.085714285714286
114,548547222435,7,1.9333333333333333
114,529338111966,7,1.875
114,544115359956,7,1.875
114,546243180299,7,1.8333333333333333
114,549378588703,7,1.6774193548387097
115,549882564050,7,2.888888888888889
115,538585695146,7,2.8333333333333335
115,544016559367,7,2.6363636363636362
115,39539028043,7,2.323529411764706
115,545957998521,7,2.085714285714286
115,548547222435,7,1.9333333333333333
115,544115759872,7,1.88
115,529338111966,7,1.875
115,544115359956,7,1.875
115,546243180299,7,1.8333333333333333
116,545957998521,1,7.0
116,544115359956,1,4.0
116,546275765548,1,2.8333333333333335
116,528705813655,1,1.5
116,548547222435,1,1.3333333333333333
116,521019257989,1,1.3333333333333333
116,40400203213,1,1.2727272727272727
116,547572252871,1,1.0
116,529405509010,1,1.0
116,533204346200,1,1.0
117,549882564050,7,2.888888888888889
117,538585695146,7,2.8333333333333335
117,544016559367,7,2.6363636363636362
117,39539028043,7,2.323529411764706
117,545957998521,7,2.085714285714286
117,548547222435,7,1.9333333333333333
117,544115759872,7,1.88
117,544115359956,7,1.875
117,529338111966,7,1.875
117,546243180299,7,1.8333333333333333
118,39539028043,0,3.4375
118,549378588703,0,2.75
118,544016559367,0,2.6666666666666665
118,540520509637,0,2.0
118,545959606207,0,2.0
118,544768785584,0,1.8571428571428572
118,549882564050,0,1.8333333333333333
118,549736062191,0,1.8333333333333333
118,550715341924,0,1.8
118,36286235128,0,1.7741935483870968
119,549882564050,7,2.888888888888889
119,538585695146,7,2.8333333333333335
119,544016559367,7,2.6363636363636362
119,39539028043,7,2.323529411764706
119,545957998521,7,2.085714285714286
119,548547222435,7,1.9333333333333333
119,544115759872,7,1.88
119,529338111966,7,1.875
119,544115359956,7,1.875
119,546243180299,7,1.8333333333333333
120,39539028043,0,3.4375
120,549378588703,0,2.75
120,544016559367,0,2.6666666666666665
120,545959606207,0,2.0
120,540520509637,0,2.0
120,544768785584,0,1.8571428571428572
120,549736062191,0,1.8333333333333333
120,549882564050,0,1.8333333333333333
120,550715341924,0,1.8
120,36286235128,0,1.7741935483870968
121,549882564050,7,2.888888888888889
121,538585695146,7,2.8333333333333335
121,544016559367,7,2.6363636363636362
121,39539028043,7,2.323529411764706
121,545957998521,7,2.085714285714286
121,548547222435,7,1.9333333333333333
121,544115759872,7,1.88
121,544115359956,7,1.875
121,529338111966,7,1.875
121,546243180299,7,1.8333333333333333
122,544115359956,3,3.3636363636363638
122,537396783238,3,3.1511627906976742
122,39539028043,3,3.12
122,544115759872,3,2.5510204081632653
122,36286235128,3,2.4596774193548385
122,544768785584,3,2.380952380952381
122,35753244214,3,2.3333333333333335
122,549378588703,3,2.1923076923076925
122,549882564050,3,2.12
122,549736062191,3,2.1176470588235294
123,549882564050,7,2.888888888888889
123,538585695146,7,2.8333333333333335
123,544016559367,7,2.6363636363636362
123,39539028043,7,2.323529411764706
123,545957998521,7,2.085714285714286
123,548547222435,7,1.9333333333333333
123,544115759872,7,1.88
123,529338111966,7,1.875
123,544115359956,7,1.875
123,546243180299,7,1.8333333333333333
124,549882564050,7,2.888888888888889
124,538585695146,7,2.8333333333333335
124,544016559367,7,2.6363636363636362
124,39539028043,7,2.323529411764706
124,545957998521,7,2.085714285714286
124,548547222435,7,1.9333333333333333
124,544115759872,7,1.88
124,529338111966,7,1.875
124,544115359956,7,1.875
124,549378588703,7,1.6774193548387097
125,39539028043,0,3.4375
125,549378588703,0,2.75
125,544016559367,0,2.6666666666666665
125,540520509637,0,2.0
125,545959606207,0,2.0
125,544768785584,0,1.8571428571428572
125,549882564050,0,1.8333333333333333
125,550715341924,0,1.8
125,36286235128,0,1.7741935483870968
125,531877266868,0,1.6956521739130435
126,39539028043,0,3.4375
126,549378588703,0,2.75
126,544016559367,0,2.6666666666666665
126,545959606207,0,2.0
126,540520509637,0,2.0
126,544768785584,0,1.8571428571428572
126,549736062191,0,1.8333333333333333
126,549882564050,0,1.8333333333333333
126,550715341924,0,1.8
126,36286235128,0,1.7741935483870968
127,549882564050,7,2.888888888888889
127,538585695146,7,2.8333333333333335
127,544016559367,7,2.6363636363636362
127,39539028043,7,2.323529411764706
127,545957998521,7,2.085714285714286
127,548547222435,7,1.9333333333333333
127,544115759872,7,1.88
127,544115359956,7,1.875
127,529338111966,7,1.875
127,546243180299,7,1.8333333333333333
128,549882564050,7,2.888888888888889
128,538585695146,7,2.8333333333333335
128,544016559367,7,2.6363636363636362
128,39539028043,7,2.323529411764706
128,545957998521,7,2.085714285714286
128,548547222435,7,1.9333333333333333
128,544115759872,7,1.88
128,529338111966,7,1.875
128,544115359956,7,1.875
128,546243180299,7,1.8333333333333333
129,538585695146,7,2.8333333333333335
129,544016559367,7,2.6363636363636362
129,39539028043,7,2.323529411764706
129,545957998521,7,2.085714285714286
129,548547222435,7,1.9333333333333333
129,544115759872,7,1.88
129,544115359956,7,1.875
129,529338111966,7,1.875
129,546243180299,7,1.8333333333333333
129,549378588703,7,1.6774193548387097
130,549882564050,7,2.888888888888889
130,538585695146,7,2.8333333333333335
130,544016559367,7,2.6363636363636362
130,39539028043,7,2.323529411764706
130,545957998521,7,2.085714285714286
130,548547222435,7,1.9333333333333333
130,544115759872,7,1.88
130,544115359956,7,1.875
130,546243180299,7,1.8333333333333333
130,549378588703,7,1.6774193548387097
131,549378588703,0,2.75
131,544016559367,0,2.6666666666666665
131,540520509637,0,2.0
131,545959606207,0,2.0
131,544768785584,0,1.8571428571428572
131,549882564050,0,1.8333333333333333
131,549736062191,0,1.8333333333333333
131,550715341924,0,1.8
131,36286235128,0,1.7741935483870968
131,531877266868,0,1.6956521739130435
132,549882564050,7,2.888888888888889
132,538585695146,7,2.8333333333333335
132,544016559367,7,2.6363636363636362
132,39539028043,7,2.323529411764706
132,545957998521,7,2.085714285714286
132,548547222435,7,1.9333333333333333
132,544115759872,7,1.88
132,544115359956,7,1.875
132,529338111966,7,1.875
132,546243180299,7,1.8333333333333333
133,544016559367,4,5.714285714285714
133,36286235128,4,4.178571428571429
133,545974803385,4,4.0
133,39539028043,4,4.0
133,538585695146,4,3.6666666666666665
133,541254875522,4,3.4
133,36353085367,4,3.2666666666666666
133,549736062191,4,3.1666666666666665
133,544115759872,4,3.130434782608696
133,521826021046,4,3.0
134,39539028043,0,3.4375
134,549378588703,0,2.75
134,544016559367,0,2.6666666666666665
134,540520509637,0,2.0
134,545959606207,0,2.0
134,544768785584,0,1.8571428571428572
134,549736062191,0,1.8333333333333333
134,549882564050,0,1.8333333333333333
134,550715341924,0,1.8
134,36286235128,0,1.7741935483870968
135,549736062191,2,4.0
135,544115359956,2,2.4444444444444446
135,540522690300,2,2.0
135,540520509637,2,2.0
135,537396783238,2,1.962962962962963
135,546243180299,2,1.8181818181818181
135,39539028043,2,1.7894736842105263
135,528705813655,2,1.6666666666666667
135,549882564050,2,1.625
135,549378588703,2,1.5625
136,544115359956,3,3.3636363636363638
136,537396783238,3,3.1511627906976742
136,39539028043,3,3.12
136,544115759872,3,2.5510204081632653
136,36286235128,3,2.4596774193548385
136,544768785584,3,2.380952380952381
136,35753244214,3,2.3333333333333335
136,549882564050,3,2.12
136,549736062191,3,2.1176470588235294
136,544016559367,3,2.111111111111111
137,549736062191,2,4.0
137,544115359956,2,2.4444444444444446
137,544115759872,2,2.0294117647058822
137,540522690300,2,2.0
137,540520509637,2,2.0
137,537396783238,2,1.962962962962963
137,546243180299,2,1.8181818181818181
137,39539028043,2,1.7894736842105263
137,528705813655,2,1.6666666666666667
137,549882564050,2,1.625
138,544016559367,4,5.714285714285714
138,36286235128,4,4.178571428571429
138,39539028043,4,4.0
138,545974803385,4,4.0
138,538585695146,4,3.6666666666666665
138,544768785584,4,3.4285714285714284
138,541254875522,4,3.4
138,36353085367,4,3.2666666666666666
138,549736062191,4,3.1666666666666665
138,544115759872,4,3.130434782608696
139,544115359956,3,3.3636363636363638
139,537396783238,3,3.1511627906976742
139,39539028043,3,3.12
139,544115759872,3,2.5510204081632653
139,544768785584,3,2.380952380952381
139,35753244214,3,2.3333333333333335
139,549378588703,3,2.1923076923076925
139,549882564050,3,2.12
139,549736062191,3,2.1176470588235294
139,544016559367,3,2.111111111111111
140,549882564050,7,2.888888888888889
140,538585695146,7,2.8333333333333335
140,544016559367,7,2.6363636363636362
140,39539028043,7,2.323529411764706
140,545957998521,7,2.085714285714286
140,548547222435,7,1.9333333333333333
140,544115759872,7,1.88
140,544115359956,7,1.875
140,529338111966,7,1.875
140,546243180299,7,1.8333333333333333
141,549882564050,7,2.888888888888889
141,538585695146,7,2.8333333333333335
141,544016559367,7,2.6363636363636362
141,545957998521,7,2.085714285714286
141,548547222435,7,1.9333333333333333
141,544115759872,7,1.88
141,529338111966,7,1.875
141,544115359956,7,1.875
141,546243180299,7,1.8333333333333333
141,549378588703,7,1.6774193548387097
142,39539028043,6,4.444444444444445
142,544016559367,6,4.4
142,35798985871,6,3.0
142,529055709096,6,3.0
142,545957998521,6,3.0
142,544115759872,6,2.727272727272727
142,42577833473,6,2.6
142,549882564050,6,2.4
142,537396783238,6,2.375
142,35722000205,6,2.125
143,549882564050,7,2.888888888888889
143,538585695146,7,2.8333333333333335
143,544016559367,7,2.6363636363636362
143,39539028043,7,2.323529411764706
143,545957998521,7,2.085714285714286
143,548547222435,7,1.9333333333333333
143,544115759872,7,1.88
143,544115359956,7,1.875
143,529338111966,7,1.875
143,546243180299,7,1.8333333333333333
144,544115359956,3,3.3636363636363638
144,537396783238,3,3.1511627906976742
144,39539028043,3,3.12
144,544115759872,3,2.5510204081632653
144,544768785584,3,2.380952380952381
144,35753244214,3,2.3333333333333335
144,549378588703,3,2.1923076923076925
144,549882564050,3,2.12
144,549736062191,3,2.1176470588235294
144,544016559367,3,2.111111111111111
145,549882564050,7,2.888888888888889
145,538585695146,7,2.8333333333333335
145,544016559367,7,2.6363636363636362
145,39539028043,7,2.323529411764706
